tx_id,src_id,dst_id,amount,timestamp,description,embedding,fraud_label,ring_id
tx_121,acc_2480,acc_5779,27.24,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_122,acc_7639,acc_6335,33.05,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_123,acc_7715,acc_2480,25.91,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_124,acc_2174,acc_5306,353.04,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_125,acc_5679,acc_3194,393.87,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_126,acc_8033,acc_1818,308.96,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_127,acc_7654,acc_5535,485.05,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_128,acc_4855,acc_2082,401.68,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_129,acc_1991,acc_8503,28.71,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_130,acc_6422,acc_7283,380.74,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_131,acc_7462,acc_5841,478.68,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_132,acc_655,acc_7965,451.52,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_133,acc_8520,acc_9326,439.18,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_134,acc_3762,acc_1531,352.27,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_135,acc_6883,acc_8308,473.29,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_136,acc_2386,acc_6979,216.81,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_137,acc_1376,acc_1716,40.83,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_138,acc_6802,acc_2558,397.76,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_139,acc_7062,acc_6832,253.35,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_140,acc_5316,acc_4138,182.73,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_141,acc_1988,acc_5886,179.27,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_142,acc_2914,acc_163,411.31,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_143,acc_1155,acc_9774,111.91,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_144,acc_3355,acc_2018,153.7,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_145,acc_403,acc_9909,431.0,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_146,acc_3063,acc_7439,243.58,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_147,acc_4230,acc_2132,483.59,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_148,acc_5934,acc_5488,480.84,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_149,acc_4855,acc_9063,100.18,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_150,acc_1323,acc_1680,294.62,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_151,acc_2562,acc_6170,473.38,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_152,acc_3650,acc_5175,128.99,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_153,acc_3013,acc_4768,215.69,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_154,acc_757,acc_2166,20.07,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_155,acc_1276,acc_1199,215.91,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_156,acc_9023,acc_6828,299.63,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_157,acc_4882,acc_5809,131.55,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_158,acc_6049,acc_8670,194.45,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_159,acc_138,acc_6835,226.24,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_160,acc_6088,acc_4805,54.62,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_161,acc_3038,acc_1779,64.96,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_162,acc_9921,acc_2521,464.85,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_163,acc_3037,acc_6909,95.62,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_164,acc_7429,acc_5576,79.86,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_165,acc_7576,acc_1417,379.97,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_166,acc_4828,acc_30,313.18,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_167,acc_127,acc_3583,66.08,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_168,acc_4934,acc_8932,86.55,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_169,acc_7723,acc_1516,382.44,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_170,acc_3807,acc_8908,147.24,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_171,acc_354,acc_1979,443.02,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_172,acc_664,acc_4,205.23,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_173,acc_9529,acc_6491,60.0,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_174,acc_4138,acc_5797,436.94,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_175,acc_3211,acc_9755,27.37,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_176,acc_4300,acc_5007,176.55,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_177,acc_8686,acc_4080,43.37,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_178,acc_4746,acc_4632,75.87,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_179,acc_8569,acc_3445,61.6,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_180,acc_8905,acc_6609,153.2,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_181,acc_6091,acc_9309,86.96,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_182,acc_1974,acc_6249,299.62,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_183,acc_2286,acc_9168,183.49,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_184,acc_7744,acc_6801,243.59,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_185,acc_8217,acc_5214,329.51,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_186,acc_986,acc_7274,79.98,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_187,acc_8118,acc_858,115.7,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_188,acc_5822,acc_7725,445.39,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_189,acc_165,acc_8631,346.58,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_190,acc_1333,acc_6473,187.03,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_191,acc_1903,acc_61,437.84,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_192,acc_4792,acc_3714,378.29,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_193,acc_4717,acc_3132,222.67,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_194,acc_5409,acc_6293,172.04,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_195,acc_7131,acc_2425,467.28,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_196,acc_2416,acc_8587,73.32,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_197,acc_3060,acc_7276,396.78,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_198,acc_6371,acc_7000,200.87,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_199,acc_3607,acc_3214,470.62,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
