tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
362,A000957,A000447,CREDIT,488.42,2017-09-14T00:00:00Z,False,
363,A000917,A000438,DEPOSIT,259.01,2018-09-01T00:00:00Z,False,
364,A000358,A000670,DEPOSIT,768.63,2017-07-11T00:00:00Z,False,
365,A000693,A000267,TRANSFER,742.07,2018-08-01T00:00:00Z,False,
366,A000523,A000771,DEPOSIT,594.05,2018-11-30T00:00:00Z,False,
367,A000153,A000038,CREDIT,165.05,2018-07-01T00:00:00Z,False,
368,A000752,A000982,TRANSFER,107.01,2018-11-21T00:00:00Z,False,
369,A000856,A000117,CREDIT,312.05,2018-06-24T00:00:00Z,False,
370,A000690,A000227,CREDIT,877.59,2018-04-23T00:00:00Z,False,
371,A000964,A000947,CREDIT,433.67,2018-02-06T00:00:00Z,False,
372,A000060,A000366,DEPOSIT,114.56,2018-06-02T00:00:00Z,False,
373,A000707,A000409,TRANSFER,631.96,2018-10-10T00:00:00Z,False,
374,A000482,A000721,DEPOSIT,416.44,2017-06-15T00:00:00Z,False,
375,A000654,A000379,WIRE,466.12,2017-04-12T00:00:00Z,False,
376,A000311,A000818,WIRE,172.01,2017-08-22T00:00:00Z,False,
377,A000140,A000831,CREDIT,944.33,2018-12-13T00:00:00Z,False,
378,A000992,A000825,TRANSFER,397.61,2018-11-12T00:00:00Z,False,
379,A000549,A000886,CREDIT,839.35,2018-11-05T00:00:00Z,False,
380,A000272,A000650,TRANSFER,674.08,2017-12-01T00:00:00Z,False,
381,A000657,A000007,DEPOSIT,412.25,2018-02-15T00:00:00Z,False,
382,A000196,A000092,DEPOSIT,151.99,2017-03-14T00:00:00Z,False,
383,A000542,A000134,CREDIT,82.45,2017-12-11T00:00:00Z,False,
384,A000450,A000935,DEPOSIT,911.19,2017-03-24T00:00:00Z,False,
385,A000468,A000507,CREDIT,41.43,2017-11-14T00:00:00Z,False,
386,A000834,A000867,DEPOSIT,225.10,2018-04-15T00:00:00Z,False,
387,A000444,A000069,WIRE,707.67,2017-09-10T00:00:00Z,False,
388,A000785,A000640,WIRE,159.53,2017-07-23T00:00:00Z,False,
389,A000122,A000741,DEPOSIT,991.38,2017-05-03T00:00:00Z,False,
390,A000517,A000305,CREDIT,325.16,2017-05-26T00:00:00Z,False,
391,A000578,A000605,DEPOSIT,249.89,2018-06-02T00:00:00Z,False,
392,A000718,A000131,TRANSFER,746.29,2017-05-18T00:00:00Z,False,
393,A000138,A000503,TRANSFER,963.61,2018-02-07T00:00:00Z,False,
394,A000511,A000989,WIRE,211.32,2018-01-18T00:00:00Z,False,
395,A000089,A000220,DEPOSIT,921.55,2017-08-07T00:00:00Z,False,
396,A000216,A000019,DEPOSIT,997.48,2018-04-26T00:00:00Z,False,
397,A000183,A000362,WIRE,228.48,2017-06-02T00:00:00Z,False,
398,A000329,A000250,TRANSFER,379.17,2018-01-16T00:00:00Z,False,
399,A000058,A000116,TRANSFER,148.43,2018-05-31T00:00:00Z,False,
400,A000931,A000376,TRANSFER,811.06,2018-12-14T00:00:00Z,False,
401,A000602,A000837,WIRE,347.61,2018-06-27T00:00:00Z,False,
402,A000376,A000998,CREDIT,554.61,2017-09-10T00:00:00Z,False,
403,A000821,A000277,DEPOSIT,898.08,2018-12-21T00:00:00Z,False,
404,A000565,A000581,WIRE,275.10,2017-11-20T00:00:00Z,False,
405,A000553,A000739,DEPOSIT,664.35,2018-08-20T00:00:00Z,False,
406,A000722,A000984,DEPOSIT,562.66,2017-05-30T00:00:00Z,False,
407,A000540,A000855,DEPOSIT,139.06,2017-07-03T00:00:00Z,False,
408,A000332,A000545,CREDIT,689.23,2018-03-18T00:00:00Z,False,
409,A000356,A000039,WIRE,501.31,2017-03-25T00:00:00Z,False,
410,A000739,A000965,DEPOSIT,796.33,2018-06-24T00:00:00Z,False,
411,A000838,A000700,CREDIT,822.75,2017-07-20T00:00:00Z,False,
412,A000775,A000070,TRANSFER,137.46,2018-06-25T00:00:00Z,False,
413,A000124,A000309,DEPOSIT,590.87,2017-12-19T00:00:00Z,False,
414,A000589,A000465,TRANSFER,161.89,2017-05-20T00:00:00Z,False,
415,A000146,A000263,WIRE,367.89,2017-03-25T00:00:00Z,False,
416,A000695,A000104,DEPOSIT,566.13,2017-10-29T00:00:00Z,False,
417,A000277,A000145,TRANSFER,887.76,2017-02-14T00:00:00Z,False,
418,A000738,A000303,TRANSFER,766.16,2018-01-25T00:00:00Z,False,
419,A000391,A000876,CREDIT,852.65,2018-03-06T00:00:00Z,False,
420,A000713,A000464,TRANSFER,400.23,2017-03-24T00:00:00Z,False,
421,A000543,A000121,CREDIT,596.66,2017-07-30T00:00:00Z,False,
422,A000196,A000553,WIRE,509.77,2018-03-03T00:00:00Z,False,
423,A000265,A000092,TRANSFER,811.41,2018-08-12T00:00:00Z,False,
424,A000060,A000715,TRANSFER,683.06,2017-01-03T00:00:00Z,False,
425,A000345,A000123,DEPOSIT,754.34,2017-09-30T00:00:00Z,False,
426,A000394,A000084,WIRE,105.66,2018-02-23T00:00:00Z,False,
427,A000012,A000216,DEPOSIT,887.21,2017-01-13T00:00:00Z,False,
428,A000001,A000562,CREDIT,733.26,2017-10-08T00:00:00Z,False,
429,A000460,A000079,TRANSFER,339.52,2017-03-15T00:00:00Z,False,
430,A000259,A000706,DEPOSIT,94.39,2017-09-26T00:00:00Z,False,
431,A000056,A000706,WIRE,573.28,2018-08-22T00:00:00Z,False,
432,A000024,A000026,TRANSFER,109.46,2017-02-04T00:00:00Z,False,
433,A000103,A000399,TRANSFER,814.69,2018-04-28T00:00:00Z,False,
434,A000656,A000210,CREDIT,272.33,2018-03-11T00:00:00Z,False,
435,A000446,A000323,DEPOSIT,641.99,2017-12-03T00:00:00Z,False,
436,A000622,A000844,WIRE,903.57,2018-06-17T00:00:00Z,False,
437,A000145,A000028,CREDIT,233.06,2017-05-23T00:00:00Z,False,
438,A000237,A000357,TRANSFER,420.86,2017-04-18T00:00:00Z,False,
439,A000709,A000897,DEPOSIT,376.07,2018-04-10T00:00:00Z,False,
440,A000541,A000138,DEPOSIT,820.50,2017-12-02T00:00:00Z,False,
441,A000884,A000149,DEPOSIT,767.80,2018-03-15T00:00:00Z,False,
442,A000362,A000059,CREDIT,673.49,2018-11-06T00:00:00Z,False,
443,A000851,A000733,WIRE,758.72,2017-05-09T00:00:00Z,False,
444,A000237,A000917,TRANSFER,22.51,2017-11-13T00:00:00Z,False,
445,A000716,A000767,TRANSFER,464.61,2017-09-09T00:00:00Z,False,
446,A000134,A000562,TRANSFER,564.42,2017-09-14T00:00:00Z,False,
447,A000789,A000338,WIRE,829.23,2018-04-11T00:00:00Z,False,
448,A000981,A000743,DEPOSIT,939.75,2018-06-26T00:00:00Z,False,
449,A000802,A000696,WIRE,618.12,2018-01-22T00:00:00Z,False,
450,A000226,A000876,TRANSFER,681.47,2018-02-26T00:00:00Z,False,
451,A000480,A000117,DEPOSIT,317.61,2018-06-28T00:00:00Z,False,
452,A000382,A000683,CREDIT,931.32,2017-08-12T00:00:00Z,False,
453,A000053,A000821,CREDIT,374.91,2017-10-09T00:00:00Z,False,
454,A000491,A000370,CREDIT,732.02,2018-04-06T00:00:00Z,False,
455,A000960,A000537,WIRE,97.81,2017-11-23T00:00:00Z,False,
456,A000005,A000685,CREDIT,984.85,2017-08-04T00:00:00Z,False,
457,A000049,A000251,WIRE,712.08,2018-09-01T00:00:00Z,False,
458,A000770,A000812,DEPOSIT,407.48,2017-03-27T00:00:00Z,False,
459,A000724,A000403,DEPOSIT,783.88,2018-04-29T00:00:00Z,False,
460,A000154,A000228,DEPOSIT,105.44,2017-10-12T00:00:00Z,False,
461,A000322,A000032,TRANSFER,655.63,2017-01-31T00:00:00Z,False,
462,A000610,A000728,TRANSFER,962.75,2017-02-11T00:00:00Z,False,
463,A000166,A000419,WIRE,596.56,2018-11-01T00:00:00Z,False,
464,A000077,A000240,TRANSFER,300.68,2017-12-02T00:00:00Z,False,
465,A000568,A000299,TRANSFER,556.17,2017-11-14T00:00:00Z,False,
466,A000565,A000015,CREDIT,347.70,2018-07-08T00:00:00Z,False,
467,A000991,A000459,DEPOSIT,82.49,2017-03-16T00:00:00Z,False,
468,A000750,A000095,TRANSFER,492.18,2018-03-15T00:00:00Z,False,
469,A000890,A000604,DEPOSIT,620.29,2018-11-14T00:00:00Z,False,
470,A000582,A000110,WIRE,760.23,2018-04-21T00:00:00Z,False,
471,A000842,A000323,DEPOSIT,888.84,2017-06-29T00:00:00Z,False,
472,A000747,A000050,WIRE,125.36,2017-07-24T00:00:00Z,False,
473,A000261,A000258,TRANSFER,949.53,2017-10-02T00:00:00Z,False,
474,A000466,A000370,TRANSFER,716.69,2018-04-16T00:00:00Z,False,
475,A000951,A000708,CREDIT,452.47,2017-11-05T00:00:00Z,False,
476,A000390,A000621,DEPOSIT,246.14,2017-12-02T00:00:00Z,False,
477,A000531,A000447,DEPOSIT,599.24,2017-05-05T00:00:00Z,False,
478,A000882,A000654,TRANSFER,214.19,2018-06-04T00:00:00Z,False,
479,A000949,A000623,DEPOSIT,44.94,2017-05-26T00:00:00Z,False,
480,A000270,A000365,DEPOSIT,176.73,2018-02-14T00:00:00Z,False,
481,A000543,A000592,CREDIT,831.51,2017-09-20T00:00:00Z,False,
482,A000420,A000866,CREDIT,896.46,2017-09-26T00:00:00Z,False,
483,A000179,A000206,TRANSFER,662.08,2018-04-13T00:00:00Z,False,
484,A000926,A000196,DEPOSIT,529.32,2017-06-12T00:00:00Z,False,
485,A000485,A000363,CREDIT,488.77,2017-12-16T00:00:00Z,False,
486,A000196,A000461,WIRE,128.25,2017-05-01T00:00:00Z,False,
487,A000344,A000795,WIRE,639.61,2018-08-23T00:00:00Z,False,
488,A000212,A000883,WIRE,297.62,2018-08-07T00:00:00Z,False,
489,A000012,A000164,CREDIT,380.13,2017-10-10T00:00:00Z,False,
490,A000358,A000953,CREDIT,723.22,2017-04-16T00:00:00Z,False,
491,A000611,A000711,TRANSFER,653.67,2018-09-11T00:00:00Z,False,
492,A000110,A000248,CREDIT,698.52,2018-05-03T00:00:00Z,False,
493,A000370,A000427,WIRE,108.30,2018-06-06T00:00:00Z,False,
494,A000778,A000602,CREDIT,323.83,2018-10-24T00:00:00Z,False,
495,A000092,A000085,WIRE,666.62,2017-12-12T00:00:00Z,False,
496,A000670,A000911,CREDIT,856.73,2018-02-03T00:00:00Z,False,
497,A000288,A000332,CREDIT,423.20,2018-01-16T00:00:00Z,False,
498,A000205,A000676,WIRE,240.90,2017-09-01T00:00:00Z,False,
499,A000008,A000455,TRANSFER,214.40,2017-06-03T00:00:00Z,False,
500,A000943,A000248,TRANSFER,812.57,2017-02-13T00:00:00Z,False,
501,A000560,A000201,CREDIT,535.46,2018-03-28T00:00:00Z,False,
502,A000688,A000753,TRANSFER,128.81,2018-05-16T00:00:00Z,False,
503,A000781,A000204,CREDIT,893.48,2017-12-18T00:00:00Z,False,
504,A000837,A000464,TRANSFER,556.18,2018-09-15T00:00:00Z,False,
505,A000094,A000103,TRANSFER,916.68,2018-06-23T00:00:00Z,False,
506,A000868,A000850,CREDIT,809.30,2018-04-11T00:00:00Z,False,
507,A000256,A000160,CREDIT,568.17,2017-09-08T00:00:00Z,False,
508,A000643,A000385,CREDIT,266.27,2017-11-18T00:00:00Z,False,
509,A000485,A000622,TRANSFER,721.45,2017-04-26T00:00:00Z,False,
510,A000122,A000548,TRANSFER,862.08,2017-05-22T00:00:00Z,False,
511,A000494,A000565,TRANSFER,88.26,2017-06-05T00:00:00Z,False,
512,A000329,A000699,DEPOSIT,467.68,2018-01-10T00:00:00Z,False,
513,A000775,A000680,WIRE,330.98,2018-03-21T00:00:00Z,False,
514,A000234,A000625,TRANSFER,660.68,2018-06-22T00:00:00Z,False,
515,A000952,A000737,TRANSFER,553.11,2018-04-16T00:00:00Z,False,
516,A000644,A000280,DEPOSIT,271.26,2017-09-23T00:00:00Z,False,
517,A000238,A000440,CREDIT,621.06,2018-08-18T00:00:00Z,False,
518,A000833,A000579,TRANSFER,647.29,2018-04-20T00:00:00Z,False,
519,A000893,A000997,WIRE,616.32,2018-05-19T00:00:00Z,False,
520,A000384,A000088,DEPOSIT,904.76,2017-10-20T00:00:00Z,False,
521,A000582,A000499,DEPOSIT,32.01,2017-09-05T00:00:00Z,False,
522,A000770,A000022,WIRE,279.36,2017-07-14T00:00:00Z,False,
523,A000827,A000347,WIRE,658.39,2017-07-30T00:00:00Z,False,
524,A000520,A000880,WIRE,863.80,2018-03-25T00:00:00Z,False,
525,A000527,A000757,DEPOSIT,905.96,2017-03-18T00:00:00Z,False,
526,A000763,A000902,WIRE,536.59,2018-01-17T00:00:00Z,False,
527,A000836,A000188,CREDIT,682.74,2018-01-18T00:00:00Z,False,
528,A000443,A000158,CREDIT,618.07,2017-12-23T00:00:00Z,False,
529,A000412,A000162,CREDIT,75.61,2017-05-20T00:00:00Z,False,
530,A000558,A000116,WIRE,507.79,2018-10-30T00:00:00Z,False,
531,A000181,A000572,CREDIT,803.37,2017-07-16T00:00:00Z,False,
532,A000445,A000572,DEPOSIT,735.29,2018-05-22T00:00:00Z,False,
533,A000366,A000376,DEPOSIT,497.32,2018-01-18T00:00:00Z,False,
534,A000820,A000189,TRANSFER,129.27,2018-12-16T00:00:00Z,False,
535,A000676,A000631,CREDIT,676.21,2018-02-26T00:00:00Z,False,
536,A000279,A000012,WIRE,733.72,2018-10-13T00:00:00Z,False,
537,A000254,A000089,WIRE,782.79,2018-02-23T00:00:00Z,False,
538,A000220,A000029,WIRE,367.65,2017-08-11T00:00:00Z,False,
539,A000004,A000083,WIRE,525.60,2017-07-11T00:00:00Z,False,
540,A000932,A000550,DEPOSIT,967.76,2017-12-17T00:00:00Z,False,
541,A000428,A000659,TRANSFER,838.73,2017-06-13T00:00:00Z,False,
542,A000905,A000788,DEPOSIT,701.82,2018-05-20T00:00:00Z,False,
543,A000945,A000315,TRANSFER,246.87,2017-02-05T00:00:00Z,False,
544,A000490,A000679,CREDIT,413.45,2017-12-20T00:00:00Z,False,
545,A000560,A000199,DEPOSIT,688.77,2017-07-20T00:00:00Z,False,
546,A000037,A000261,CREDIT,972.10,2017-03-01T00:00:00Z,False,
547,A000676,A000974,DEPOSIT,644.71,2017-10-03T00:00:00Z,False,
548,A000855,A000411,WIRE,726.17,2017-02-21T00:00:00Z,False,
549,A000245,A000314,TRANSFER,681.61,2017-12-26T00:00:00Z,False,
550,A000235,A000389,CREDIT,390.60,2018-01-15T00:00:00Z,False,
551,A000782,A000827,WIRE,304.02,2017-02-19T00:00:00Z,False,
552,A000669,A000721,WIRE,727.25,2017-09-12T00:00:00Z,False,
553,A000296,A000195,WIRE,922.30,2017-08-31T00:00:00Z,False,
554,A000648,A000477,WIRE,124.01,2018-10-15T00:00:00Z,False,
555,A000616,A000510,DEPOSIT,294.93,2017-05-05T00:00:00Z,False,
556,A000534,A000213,TRANSFER,987.13,2017-07-20T00:00:00Z,False,
557,A000857,A000609,TRANSFER,146.57,2017-10-05T00:00:00Z,False,
558,A000944,A000749,TRANSFER,911.34,2018-10-14T00:00:00Z,False,
559,A000058,A000540,CREDIT,389.32,2017-09-29T00:00:00Z,False,
560,A000827,A000744,DEPOSIT,805.23,2018-05-22T00:00:00Z,False,
561,A000346,A000594,WIRE,479.83,2018-09-12T00:00:00Z,False,
562,A000089,A000811,TRANSFER,302.68,2017-04-08T00:00:00Z,False,
563,A000572,A000758,CREDIT,288.38,2017-10-01T00:00:00Z,False,
564,A000655,A000251,WIRE,324.26,2017-06-28T00:00:00Z,False,
565,A000911,A000819,TRANSFER,243.74,2018-03-11T00:00:00Z,False,
566,A000325,A000172,WIRE,202.01,2017-01-02T00:00:00Z,False,
567,A000447,A000163,CREDIT,671.50,2017-03-16T00:00:00Z,False,
568,A000787,A000538,TRANSFER,152.61,2017-09-01T00:00:00Z,False,
569,A000663,A000507,DEPOSIT,848.06,2018-05-13T00:00:00Z,False,
570,A000415,A000297,CREDIT,26.56,2017-03-26T00:00:00Z,False,
571,A000765,A000204,TRANSFER,722.87,2018-12-09T00:00:00Z,False,
572,A000034,A000379,WIRE,906.09,2018-10-29T00:00:00Z,False,
573,A000306,A000243,TRANSFER,460.48,2018-03-20T00:00:00Z,False,
574,A000369,A000100,WIRE,436.37,2017-10-18T00:00:00Z,False,
575,A000888,A000090,TRANSFER,677.98,2018-12-21T00:00:00Z,False,
576,A000778,A000646,CREDIT,387.11,2017-03-23T00:00:00Z,False,
577,A000056,A000020,TRANSFER,293.42,2017-09-06T00:00:00Z,False,
578,A000853,A000687,TRANSFER,250.01,2018-01-24T00:00:00Z,False,
579,A000145,A000198,DEPOSIT,214.48,2018-01-20T00:00:00Z,False,
580,A000551,A000295,DEPOSIT,815.31,2017-06-10T00:00:00Z,False,
581,A000949,A000748,CREDIT,73.02,2018-06-22T00:00:00Z,False,
582,A000885,A000624,WIRE,864.93,2018-10-02T00:00:00Z,False,
583,A000378,A000429,TRANSFER,960.58,2017-05-14T00:00:00Z,False,
584,A000873,A000128,DEPOSIT,892.19,2018-08-28T00:00:00Z,False,
585,A000175,A000666,TRANSFER,984.20,2018-05-27T00:00:00Z,False,
586,A000125,A000136,DEPOSIT,584.11,2018-06-20T00:00:00Z,False,
587,A000713,A000945,WIRE,699.08,2018-03-19T00:00:00Z,False,
588,A000463,A000794,WIRE,67.58,2017-11-19T00:00:00Z,False,
589,A000533,A000026,TRANSFER,908.13,2017-03-18T00:00:00Z,False,
590,A000179,A000615,WIRE,997.53,2017-10-24T00:00:00Z,False,
591,A000931,A000221,DEPOSIT,193.17,2018-03-16T00:00:00Z,False,
592,A000682,A000781,WIRE,44.22,2018-03-01T00:00:00Z,False,
593,A000537,A000577,TRANSFER,863.46,2018-01-13T00:00:00Z,False,
594,A000782,A000370,CREDIT,453.89,2018-08-08T00:00:00Z,False,
595,A000238,A000147,CREDIT,667.85,2018-02-28T00:00:00Z,False,
596,A000171,A000516,DEPOSIT,489.26,2018-05-08T00:00:00Z,False,
597,A000759,A000955,CREDIT,318.14,2017-04-25T00:00:00Z,False,
598,A000658,A000909,DEPOSIT,546.58,2017-05-02T00:00:00Z,False,
599,A000137,A000446,DEPOSIT,568.24,2018-06-16T00:00:00Z,False,
600,A000987,A000593,WIRE,76.56,2017-07-10T00:00:00Z,False,
601,A000692,A000337,DEPOSIT,458.75,2018-05-23T00:00:00Z,False,
602,A000160,A000189,WIRE,573.72,2018-02-01T00:00:00Z,False,
603,A000647,A000744,WIRE,203.17,2017-02-01T00:00:00Z,False,
604,A000689,A000859,CREDIT,93.19,2017-02-18T00:00:00Z,False,
605,A000528,A000178,TRANSFER,611.79,2017-09-22T00:00:00Z,False,
606,A000757,A000166,CREDIT,784.43,2018-08-22T00:00:00Z,False,
607,A000188,A000880,WIRE,500.91,2018-08-15T00:00:00Z,False,
608,A000887,A000597,CREDIT,448.77,2017-04-23T00:00:00Z,False,
609,A000715,A000568,TRANSFER,75.70,2018-09-16T00:00:00Z,False,
610,A000510,A000746,TRANSFER,168.18,2018-06-05T00:00:00Z,False,
611,A000880,A000398,CREDIT,804.46,2018-02-03T00:00:00Z,False,
612,A000426,A000946,CREDIT,533.48,2018-11-28T00:00:00Z,False,
613,A000899,A000183,DEPOSIT,163.16,2018-05-11T00:00:00Z,False,
614,A000351,A000837,CREDIT,481.11,2017-04-17T00:00:00Z,False,
615,A000142,A000457,CREDIT,900.91,2018-03-09T00:00:00Z,False,
616,A000663,A000642,WIRE,324.83,2018-09-19T00:00:00Z,False,
617,A000194,A000944,TRANSFER,387.96,2018-10-01T00:00:00Z,False,
618,A000056,A000229,TRANSFER,556.49,2018-04-24T00:00:00Z,False,
619,A000092,A000239,WIRE,853.90,2018-10-21T00:00:00Z,False,
620,A000207,A000238,DEPOSIT,744.77,2018-12-14T00:00:00Z,False,
621,A000898,A000048,WIRE,988.61,2018-12-17T00:00:00Z,False,
622,A000165,A000217,CREDIT,727.97,2017-05-11T00:00:00Z,False,
623,A000521,A000392,DEPOSIT,825.73,2017-01-31T00:00:00Z,False,
624,A000299,A000788,WIRE,949.14,2018-09-04T00:00:00Z,False,
625,A000608,A000403,CREDIT,339.07,2018-05-25T00:00:00Z,False,
626,A000609,A000838,CREDIT,143.32,2018-09-14T00:00:00Z,False,
627,A000665,A000496,WIRE,996.53,2017-03-28T00:00:00Z,False,
628,A000238,A000086,TRANSFER,487.45,2017-11-15T00:00:00Z,False,
629,A000741,A000059,DEPOSIT,113.47,2018-05-21T00:00:00Z,False,
630,A000183,A000272,DEPOSIT,385.92,2017-03-27T00:00:00Z,False,
631,A000064,A000800,WIRE,842.34,2018-04-13T00:00:00Z,False,
632,A000204,A000269,WIRE,374.14,2018-04-20T00:00:00Z,False,
633,A000665,A000002,TRANSFER,594.47,2017-04-28T00:00:00Z,False,
634,A000519,A000112,TRANSFER,992.90,2018-06-08T00:00:00Z,False,
635,A000761,A000325,CREDIT,962.33,2018-01-12T00:00:00Z,False,
636,A000861,A000461,WIRE,34.73,2018-05-07T00:00:00Z,False,
637,A000013,A000037,CREDIT,794.30,2017-03-15T00:00:00Z,False,
638,A000297,A000716,TRANSFER,52.43,2018-01-26T00:00:00Z,False,
639,A000110,A000627,CREDIT,142.86,2018-11-21T00:00:00Z,False,
640,A000132,A000225,TRANSFER,649.96,2018-03-27T00:00:00Z,False,
641,A000958,A000227,WIRE,287.58,2017-08-09T00:00:00Z,False,
642,A000631,A000725,CREDIT,931.75,2018-11-18T00:00:00Z,False,
643,A000004,A000156,WIRE,419.81,2018-04-23T00:00:00Z,False,
644,A000935,A000638,CREDIT,50.95,2018-01-10T00:00:00Z,False,
645,A000412,A000869,TRANSFER,353.49,2017-05-16T00:00:00Z,False,
646,A000004,A000670,TRANSFER,463.14,2018-02-17T00:00:00Z,False,
647,A000455,A000685,CREDIT,302.67,2018-08-14T00:00:00Z,False,
648,A000111,A000043,WIRE,997.26,2017-01-12T00:00:00Z,False,
649,A000386,A000678,TRANSFER,650.35,2017-06-27T00:00:00Z,False,
650,A000415,A000374,TRANSFER,724.75,2017-07-16T00:00:00Z,False,
651,A000213,A000525,DEPOSIT,446.03,2017-08-30T00:00:00Z,False,
652,A000120,A000039,WIRE,910.62,2017-01-30T00:00:00Z,False,
653,A000038,A000665,DEPOSIT,228.61,2017-06-15T00:00:00Z,False,
654,A000307,A000862,TRANSFER,704.33,2017-05-28T00:00:00Z,False,
655,A000756,A000468,WIRE,914.18,2018-09-23T00:00:00Z,False,
656,A000739,A000838,WIRE,67.93,2018-04-29T00:00:00Z,False,
657,A000405,A000825,DEPOSIT,71.21,2018-04-18T00:00:00Z,False,
658,A000186,A000298,TRANSFER,497.50,2017-02-12T00:00:00Z,False,
659,A000929,A000925,DEPOSIT,566.01,2017-04-26T00:00:00Z,False,
660,A000560,A000345,WIRE,300.81,2017-03-01T00:00:00Z,False,
661,A000919,A000801,DEPOSIT,298.17,2018-04-03T00:00:00Z,False,
662,A000459,A000972,TRANSFER,536.60,2017-11-24T00:00:00Z,False,
663,A000658,A000008,WIRE,87.09,2018-05-21T00:00:00Z,False,
664,A000357,A000559,DEPOSIT,421.04,2017-07-08T00:00:00Z,False,
665,A000570,A000611,WIRE,864.94,2018-11-13T00:00:00Z,False,
666,A000794,A000302,TRANSFER,141.57,2017-12-08T00:00:00Z,False,
667,A000201,A000822,DEPOSIT,557.52,2018-10-17T00:00:00Z,False,
668,A000648,A000248,WIRE,572.24,2018-01-26T00:00:00Z,False,
669,A000627,A000695,WIRE,26.60,2018-03-31T00:00:00Z,False,
670,A000138,A000448,CREDIT,948.61,2018-02-08T00:00:00Z,False,
671,A000752,A000663,DEPOSIT,370.39,2018-11-23T00:00:00Z,False,
672,A000522,A000702,DEPOSIT,798.35,2018-01-30T00:00:00Z,False,
673,A000549,A000292,WIRE,56.24,2017-07-01T00:00:00Z,False,
674,A000579,A000220,WIRE,222.34,2017-05-08T00:00:00Z,False,
675,A000797,A000440,CREDIT,784.98,2017-03-12T00:00:00Z,False,
676,A000275,A000152,DEPOSIT,69.23,2018-08-22T00:00:00Z,False,
677,A000948,A000676,CREDIT,652.49,2018-10-24T00:00:00Z,False,
678,A000989,A000063,DEPOSIT,796.04,2018-01-21T00:00:00Z,False,
679,A000712,A000285,WIRE,828.28,2017-07-24T00:00:00Z,False,
680,A000315,A000970,WIRE,507.38,2018-11-23T00:00:00Z,False,
681,A000123,A000019,WIRE,297.03,2018-11-21T00:00:00Z,False,
682,A000438,A000717,CREDIT,246.68,2018-10-19T00:00:00Z,False,
683,A000628,A000872,CREDIT,330.20,2017-12-27T00:00:00Z,False,
684,A000655,A000480,WIRE,397.75,2017-02-28T00:00:00Z,False,
685,A000895,A000295,WIRE,743.08,2018-01-19T00:00:00Z,False,
686,A000197,A000863,CREDIT,729.08,2017-01-25T00:00:00Z,False,
687,A000123,A000950,TRANSFER,658.51,2018-08-15T00:00:00Z,False,
688,A000851,A000593,WIRE,956.13,2017-05-26T00:00:00Z,False,
689,A000981,A000270,CREDIT,243.68,2018-03-23T00:00:00Z,False,
690,A000161,A000410,TRANSFER,518.19,2017-11-29T00:00:00Z,False,
691,A000223,A000872,CREDIT,830.45,2018-06-18T00:00:00Z,False,
692,A000803,A000782,CREDIT,567.48,2018-11-13T00:00:00Z,False,
693,A000378,A000080,DEPOSIT,877.19,2018-10-01T00:00:00Z,False,
694,A000091,A000647,TRANSFER,533.20,2017-11-23T00:00:00Z,False,
695,A000656,A000740,DEPOSIT,179.76,2017-01-16T00:00:00Z,False,
696,A000016,A000813,TRANSFER,430.75,2017-06-11T00:00:00Z,False,
697,A000466,A000233,WIRE,657.52,2018-01-13T00:00:00Z,False,
698,A000226,A000185,WIRE,217.02,2018-06-06T00:00:00Z,False,
699,A000533,A000354,TRANSFER,808.63,2017-02-10T00:00:00Z,False,
700,A000882,A000905,DEPOSIT,345.79,2017-02-02T00:00:00Z,False,
701,A000280,A000330,CREDIT,151.80,2017-03-06T00:00:00Z,False,
702,A000513,A000977,TRANSFER,465.22,2018-11-15T00:00:00Z,False,
703,A000494,A000100,TRANSFER,378.30,2017-07-19T00:00:00Z,False,
704,A000966,A000662,DEPOSIT,143.61,2017-09-28T00:00:00Z,False,
705,A000578,A000270,DEPOSIT,234.98,2017-04-10T00:00:00Z,False,
706,A000628,A000374,DEPOSIT,216.63,2018-05-07T00:00:00Z,False,
707,A000632,A000846,CREDIT,446.86,2018-07-03T00:00:00Z,False,
708,A000182,A000290,DEPOSIT,222.85,2017-09-25T00:00:00Z,False,
709,A000498,A000463,TRANSFER,749.16,2018-06-17T00:00:00Z,False,
710,A000658,A000609,WIRE,73.80,2018-01-12T00:00:00Z,False,
711,A000094,A000657,TRANSFER,932.74,2018-08-04T00:00:00Z,False,
712,A000812,A000367,DEPOSIT,622.91,2017-03-12T00:00:00Z,False,
713,A000476,A000485,DEPOSIT,795.17,2017-07-03T00:00:00Z,False,
714,A000116,A000004,TRANSFER,947.75,2017-07-06T00:00:00Z,False,
715,A000663,A000263,TRANSFER,820.07,2017-04-28T00:00:00Z,False,
716,A000651,A000974,DEPOSIT,437.83,2018-07-08T00:00:00Z,False,
717,A000440,A000833,TRANSFER,481.98,2018-10-06T00:00:00Z,False,
718,A000827,A000429,WIRE,742.81,2018-08-14T00:00:00Z,False,
719,A000643,A000707,DEPOSIT,433.39,2018-03-26T00:00:00Z,False,
720,A000244,A000108,CREDIT,52.45,2017-03-18T00:00:00Z,False,
721,A000708,A000556,CREDIT,224.74,2017-03-01T00:00:00Z,False,
722,A000378,A000020,TRANSFER,22.28,2017-02-26T00:00:00Z,False,
723,A000956,A000245,DEPOSIT,805.76,2018-11-29T00:00:00Z,False,
